60.51,61.32432836
60.68,61.33393035
60.14,61.34084577
60.04,61.349801
60.25,61.35074627
60.5,61.35124378
61.73,61.35278607
61.02,61.34930348
61.4,61.35054726
60.43,61.34771144
60.94,61.34960199
60.45,61.34691542
61.46,61.34422886
61.22,61.340199
60.76,61.3359204
60.91,61.33412935
61.23,61.33726368
61.68,61.33845771
62.06,61.33840796
61.36,61.33656716
61.44,61.33880597
62.55,61.34074627
62.84,61.33761194
62.75,61.33273632
63.14,61.32850746
62.85,61.32049751
62.88,61.31402985
62.88,61.30925373
63.51,61.30258706
63.71,61.29606965
63.84,61.2861194
63.67,61.27835821
63.29,61.27039801
63.02,61.26452736
63.34,61.259801
63.77,61.2521393
63.53,61.24512438
62.41,61.23676617
62.73,61.23512438
62.33,61.23174129
62.13,61.23054726
62.33,61.2280597
62.28,61.22492537
62.42,61.21716418
62.68,61.20810945
62.67,61.19527363
62.4,61.1821393
63.27,61.16940299
62.94,61.15333333
62.73,61.13771144
62.25,61.12253731
62.58,61.10681592
62.52,61.08776119
61.92,61.06457711
61.75,61.04358209
61.66,61.02243781
61.71,61.00034826
61.76,60.98089552
62.18,60.96233831
62.21,60.94109453
62.62,60.91776119
61.21,60.88870647
60.62,60.86487562
60.51,60.84522388
60.92,60.82238806
60.5,60.7960199
61.27,60.76671642
61.28,60.7361194
61.34,60.70606965
60.55,60.68328358
60.65,60.66383085
61.01,60.64179104
61.22,60.61298507
61.46,60.58368159
61.79,60.55572139
61.84,60.5259204
61.66,60.49577114
61.63,60.46726368
61.89,60.44144279
61.75,60.41900498
62.31,60.39900498
62.08,60.3760199
61.84,60.35651741
61.57,60.33477612
60.86,60.31208955
61.36,60.28900498
61.6,60.26373134
61.57,60.23820896
61.73,60.21462687
61.53,60.19308458
61.94,60.16915423
62.98,60.14114428
63.15,60.11029851
63.11,60.07766169
62.88,60.04547264
62.58,60.01353234
62.05,59.98179104
62.27,59.95243781
62.6,59.92129353
64.5,59.88393035
64.17,59.83970149
63.33,59.80004975
63.45,59.7660199
62.92,59.73134328
63.21,59.70064677
63.24,59.67109453
62.85,59.64124378
62.63,59.62104478
62.3,59.60542289
63.13,59.58970149
62.94,59.56482587
63.35,59.54497512
62.62,59.5220398
63.08,59.49517413
62.98,59.46636816
62.48,59.4421393
62.74,59.41726368
62.89,59.39104478
62.6,59.36218905
61.96,59.3338806
62.01,59.31064677
62.1,59.28855721
61.53,59.26522388
61.45,59.24248756
60.32,59.21711443
59.78,59.20343284
60.27,59.19004975
60.28,59.17517413
60.69,59.1578607
60.89,59.13606965
60.93,59.10940299
60.91,59.08104478
60.78,59.05527363
61.58,59.0299005
61.61,59.00442786
61.5,58.97696517
61.62,58.9500995
61.26,58.920199
61.52,58.89467662
62.53,58.87
62.43,58.8418408
61.94,58.81298507
61.64,58.78870647
62.2,58.76701493
61.82,58.74432836
61.35,58.71870647
61.01,58.69074627
60.99,58.6659204
61.28,58.63970149
61.74,58.61114428
61.08,58.58383085
60.58,58.55845771
60.35,58.53547264
60.11,58.5138806
60.84,58.48228856
58.32,58.44800995
58.7,58.42557214
59.37,58.40363184
59.74,58.37671642
59.62,58.34736318
59.91,58.31825871
59.69,58.28820896
60.16,58.26129353
59.15,58.23587065
57.94,58.21059701
57.83,58.18925373
57.82,58.16825871
57.29,58.14915423
57.55,58.13318408
58.24,58.11159204
57.12,58.08741294
58.65,58.0699005
58.96,58.04139303
59.5,58.00721393
60.17,57.96900498
60.23,57.92497512
60.62,57.88253731
60.07,57.83855721
60.38,57.8018408
60.01,57.76412935
59.74,57.72557214
60.01,57.68910448
58.74,57.65149254
58.89,57.61721393
58.02,57.58044776
57.75,57.54706468
59.56,57.51472637
59.65,57.47512438
58.54,57.43472637
58.66,57.40074627
58.67,57.36721393
57.11,57.33587065
58.66,57.31383085
59.06,57.28447761
59.3,57.25567164
59.57,57.22870647
61.6,57.18741294
62.06,57.13850746
62.26,57.08666667
61.63,57.03258706
62.01,56.98
62.44,56.92721393
62.07,56.87258706
61.94,56.820199
60.23,56.76572139
60.35,56.7220398
60.81,56.67631841
61.03,56.63094527
61.27,56.58721393
60.83,56.54238806
60.81,56.49432836
60.4,56.44447761
59.91,56.39228856
60.65,56.34238806
60.36,56.28960199
60.4,56.24348259
61.54,56.20228856
61.47,56.15189055
61.67,56.10258706
61.69,56.04522388
61.81,55.98721393
61.83,55.9279602
61.92,55.86537313
61.86,55.79810945
61.9,55.73094527
61.53,55.66577114
61.55,55.60432836
61.92,55.54542289
61.54,55.47776119
62.2,55.40915423
61.71,55.33970149
62.28,55.27616915
62.07,55.20671642
62.11,55.1400995
62.07,55.07383085
61.8,55.01079602
62.36,54.95243781
61.85,54.89099502
62.08,54.82960199
62.05,54.77
62.09,54.70049751
61.63,54.6259204
61.7,54.54900498
60.72,54.46716418
60.6,54.3959204
60.1,54.32656716
60.03,54.25935323
59.84,54.19507463
60.04,54.12970149
59.8,54.06134328
59.68,53.99034826
59.09,53.92243781
58.75,53.8520398
57.86,53.78154229
57.7,53.71686567
57.5,53.65378109
57.22,53.59049751
57.8,53.52965174
58.03,53.46597015
57.91,53.39830846
57.52,53.33432836
56.78,53.27218905
56.42,53.21681592
56.67,53.16139303
55.92,53.10054726
55.62,53.04074627
54.61,52.97960199
55.12,52.92393035
55.24,52.87189055
56.76,52.82154229
56.64,52.77383085
56.22,52.72597015
55.22,52.68054726
55.33,52.63343284
55.84,52.58995025
55.8,52.54666667
55.78,52.50442786
55.93,52.4621393
56.44,52.42099502
57.38,52.37741294
57.73,52.3299005
57.69,52.27776119
58.16,52.22248756
57.47,52.16626866
57.01,52.11621891
56.22,52.07189055
56.28,52.02840796
56.47,51.98039801
56.83,51.93189055
57.4,51.87432836
56.72,51.80930348
56.31,51.749801
56.78,51.69134328
56.59,51.62820896
56.64,51.56552239
56.46,51.50114428
56.2,51.43373134
56.15,51.36393035
56.01,51.29079602
55.09,51.2241791
55.61,51.15706468
56.2,51.09467662
56.49,51.03134328
56.48,50.95935323
56.75,50.89318408
57.27,50.83139303
57.24,50.77278607
58.79,50.71860697
59.49,50.64995025
59.14,50.58358209
58.13,50.52228856
58.95,50.46303483
58.74,50.40099502
57.22,50.34333333
57.29,50.29069652
58.11,50.23149254
57.48,50.16343284
57.47,50.10696517
57.09,50.0599005
56.91,50.00945274
57.29,49.95606965
57.57,49.90094527
57.41,49.83820896
56.96,49.77671642
56.35,49.72393035
57.57,49.6758209
57.09,49.61985075
57.28,49.56527363
56.8,49.50616915
56.31,49.44825871
55.53,49.39318408
55.23,49.3419403
55.73,49.29641791
55.68,49.24462687
56.46,49.19562189
56.09,49.14781095
56.1,49.0980597
55.61,49.05353234
56.13,49.01447761
56.56,48.97572139
56.87,48.94288557
56.63,48.9080597
57.06,48.87606965
57.28,48.83661692
57.64,48.79651741
56.67,48.75104478
55.73,48.71258706
56.02,48.67870647
55.72,48.64174129
55.54,48.60437811
56.25,48.56945274
55.98,48.53373134
55.96,48.49766169
56.01,48.46114428
53.76,48.41641791
53.95,48.38114428
53.81,48.3479602
54.29,48.31681592
53.96,48.27995025
53.84,48.25069652
53.77,48.22099502
53.87,48.18701493
54.28,48.16034826
55.05,48.13139303
54.07,48.09502488
53.65,48.07706468
53.61,48.05333333
53.98,48.02572139
54.08,48.00358209
53.21,47.97621891
53.38,47.93412935
53.6,47.89925373
52.92,47.8678607
52.09,47.83910448
51.82,47.81691542
51.32,47.80522388
51.7,47.78502488
51.78,47.77169154
52.69,47.75587065
52.8,47.73885572
52.26,47.71900498
52.41,47.71144279
52.45,47.70900498
51.85,47.70248756
51.5,47.69696517
51.31,47.69348259
51.25,47.68174129
51.6,47.6739801
51.53,47.64522388
51.71,47.61800995
51.92,47.59751244
52.37,47.57671642
52.68,47.55970149
52.76,47.54890547
53.27,47.52497512
53.88,47.49497512
51.27,47.45383085
51.77,47.43960199
51.64,47.45552239
51.39,47.45452736
51.06,47.46238806
51.4,47.49
51.46,47.52258706
51.54,47.56164179
50.99,47.61074627
51.45,47.67104478
51.16,47.73223881
51.69,47.79328358
52.24,47.84452736
52.26,47.9021393
51.17,47.95781095
50.79,48.01358209
49.91,48.07412935
49.88,48.14054726
50.04,48.21641791
51.09,48.29169154
52.12,48.35487562
51.41,48.41870647
51.56,48.48328358
50.14,48.55064677
50.03,48.62273632
49.9,48.6918408
49.25,48.7579602
48.4,48.82437811
48.36,48.88870647
48.8,48.95089552
49.18,49.01442786
49.71,49.07542289
48.32,49.12945274
47.75,49.19353234
48.24,49.26049751
48.94,49.32278607
48.32,49.38313433
48.68,49.45034826
48.79,49.51348259
49.4,49.57810945
50.07,49.64079602
50.01,49.69890547
49.51,49.75900498
50.1,49.82044776
48.08,49.8780597
47.1,49.94522388
46.17,50.01572139
45.25,50.09119403
46.4,50.16507463
46.66,50.2358209
46.59,50.30522388
47.11,50.37119403
46.7,50.43
46.3,50.49054726
45.53,50.55462687
46.03,50.62283582
44.94,50.68736318
44.58,50.75960199
44.86,50.83437811
45.02,50.90920398
44.78,50.97646766
44.99,51.03731343
45,51.10129353
44.43,51.16577114
45.05,51.23557214
45.03,51.3
45.65,51.36159204
45.28,51.41900498
44.44,51.48233831
43.9,51.54880597
43.33,51.6200995
43.42,51.69766169
44.66,51.77547264
45.12,51.84263682
47.17,51.90154229
47.02,51.94666667
47.09,51.9940796
45.75,52.04482587
46.59,52.10552239
47.14,52.15547264
47.31,52.20532338
47.28,52.25631841
47.66,52.31104478
47.68,52.360199
47.83,52.41283582
47.25,52.46547264
46.58,52.52761194
46.86,52.59487562
47.41,52.65870647
48.1,52.720199
47.48,52.76855721
46.63,52.82064677
46.72,52.88477612
45.26,52.94572139
44.33,53.01373134
44.76,53.08855721
44.56,53.16452736
44.09,53.24378109
43.99,53.32144279
43.7,53.40432836
42.91,53.48537313
42.17,53.57089552
41.45,53.65522388
42.62,53.7439801
41.6,53.82940299
43.07,53.91920398
43.47,54.00258706
42.02,54.07970149
43.18,54.16467662
44.33,54.24432836
45.49,54.31895522
46.35,54.3879602
44.99,54.45472637
46.15,54.53074627
46.82,54.60099502
46.22,54.670199
46.48,54.73975124
47.15,54.8081592
46.64,54.87179104
45.39,54.93776119
44.43,55.00761194
46.13,55.0838806
48.01,55.15691542
46.95,55.220199
46.18,55.29223881
46.21,55.37119403
44.96,55.45074627
45.05,55.53800995
46.35,55.62527363
46.68,55.70492537
46.32,55.78487562
46.12,55.8679602
45.4,55.94880597
45.16,56.03462687
45.24,56.1241791
45.23,56.21189055
46.08,56.29905473
45.32,56.38208955
45.83,56.47199005
46.85,56.55970149
46.09,56.63950249
47.15,56.72149254
47.76,56.7980597
48.34,56.87328358
49.96,56.94522388
49.87,57.0079602
50.2,57.06671642
49.13,57.12313433
49.22,57.18104478
48.5,57.23547264
48.94,57.29691542
48.92,57.35761194
48.59,57.4200995
48.21,57.48014925
48.52,57.54457711
49.07,57.609801
48.73,57.67298507
48.62,57.73517413
47.02,57.79845771
46.67,57.86706468
47.28,57.94393035
47.55,58.01835821
46.88,58.0920398
48.08,58.17014925
47.87,58.24139303
46.94,58.31238806
48.51,58.3881592
48.46,58.45621891
47.74,58.52706468
50.46,58.60079602
48.88,58.66129353
48.06,58.73109453
49.53,58.80059701
48.58,58.85781095
44.75,58.92233831
46.37,58.9899005
47.29,59.05472637
47.14,59.12049751
47.63,59.18532338
49.47,59.24432836
47.26,59.29129353
49.02,59.35462687
48.6,59.41636816
49.27,59.47432836
48.81,59.53248756
50.74,59.59626866
51.92,59.6458209
51.14,59.69830846
50.74,59.75746269
50.8,59.82487562
48.95,59.89756219
49.69,59.98855721
45.82,60.07960199
46.06,60.19771144
47.59,60.31099502
47.74,60.41318408
48.95,60.5119403
50.51,60.59696517
47.95,60.67527363
47.24,60.7641791
45.61,60.85925373
48.41,60.96736318
54.97,61.0600995
51.44,61.12273632
52.97,61.20477612
56.61,61.27766169
57.95,61.32870647
59.31,61.37437811
61.41,61.41427861
63.11,61.44527363
63.75,61.47253731
63.43,61.49761194
61.99,61.52164179
63.82,61.54587065
63.45,61.56447761
62.38,61.58368159
62.96,61.60835821
63.26,61.62681592
65.13,61.64383085
65.17,61.65124378
63.79,61.66104478
64.95,61.67492537
64.39,61.68572139
65.1,61.69393035
64.63,61.69328358
63.92,61.69855721
63.19,61.70532338
62.6,61.71482587
61.33,61.72830846
60.86,61.7440796
61.57,61.75975124
61.44,61.77393035
60.57,61.78567164
61.2,61.79840796
61.21,61.8119403
60.76,61.82552239
61.07,61.83631841
61.83,61.85054726
61.37,61.85781095
61.78,61.86835821
62,61.87427861
61.75,61.88487562
62.09,61.89721393
61.86,61.90726368
61.68,61.91258706
61.58,61.91726368
61.27,61.92164179
61.34,61.92636816
60.1,61.92920398
60.62,61.93487562
60.61,61.94437811
59.85,61.95492537
58.93,61.96820896
58.87,61.98383085
59.18,62.00159204
59.24,62.01776119
59,62.04154229
59.46,62.06487562
59.61,62.08890547
59.9,62.11149254
58.54,62.13318408
57.01,62.1599005
57.85,62.19547264
57.96,62.2279602
58.46,62.25666667
58,62.2800995
57.41,62.30412935
57.19,62.32671642
58.01,62.35054726
57.8,62.37114428
58.23,62.39099502
58.92,62.40905473
59.06,62.42268657
58.16,62.43094527
56.96,62.44263682
56.24,62.46169154
56.55,62.48303483
57.29,62.5040796
57.95,62.51532338
56.63,62.52124378
57.16,62.53621891
57.56,62.54587065
58.28,62.55482587
57.54,62.55771144
58.26,62.56353234
58.41,62.56716418
59.74,62.56716418
60.1,62.56308458
59.69,62.55771144
59.77,62.55303483
57.82,62.55179104
57.95,62.55875622
59.52,62.56577114
58.97,62.56825871
58.93,62.56915423
59.37,62.5658209
60.03,62.55950249
60.49,62.5538806
59.7,62.54542289
60.65,62.54323383
59.99,62.54253731
60.1,62.54174129
59.12,62.53761194
59.29,62.52960199
59.79,62.52218905
59.65,62.51064677
59.83,62.49631841
58.97,62.48228856
59.1,62.47154229
59.19,62.46522388
59.33,62.46482587
59.36,62.45482587
59.77,62.4461194
60.27,62.42711443
60.27,62.40905473
60.73,62.39383085
60.2,62.37751244
60.23,62.36636816
59.94,62.35447761
59.9,62.34437811
59.43,62.33089552
59.76,62.31875622
60.81,62.30572139
60.73,62.28820896
61.43,62.26975124
62.05,62.24641791
62.2,62.21875622
62.5,62.18840796
62.59,62.15830846
62.36,62.12741294
62.75,62.09547264
63.02,62.06154229
62.37,62.02716418
62.65,62.00044776
63.16,61.97074627
62.87,61.93975124
62.75,61.91358209
62.77,61.88840796
63.39,61.86402985
63.46,61.83442786
62.89,61.80293532
62.57,61.77427861
62.54,61.74970149
62.88,61.72412935
62.8,61.69995025
62.57,61.67696517
61.68,61.6580597
61.54,61.64527363
60.77,61.63159204
60.16,61.62273632
60.85,61.61656716
61.14,61.60840796
61.48,61.59721393
60.66,61.58537313
61.16,61.57751244
61.63,61.56870647
61.77,61.55950249
61.23,61.54537313
61.34,61.53452736
60.81,61.5180597
62.12,61.50139303
62.24,61.47825871
62.36,61.45258706
62.58,61.42985075
62.4,61.4059204
62.14,61.38432836
62.17,61.36373134
62.19,61.34253731
62.7,61.32
62.56,61.29228856
62.62,61.26393035
62.91,61.2361194
62.03,61.20741294
61.03,61.18552239
61.55,61.16616915
58.33,61.14497512
59.4,61.14004975
60.51,61.12716418
60.17,61.10825871
59.49,61.09054726
58.91,61.07089552
59.99,61.05348259
61.43,61.02965174
60.25,60.99457711
60.96,60.96621891
61.63,60.93253731
60.7,60.89850746
62.47,60.86930348
63.03,60.8299005
64.29,60.78766169
65.41,60.73985075
67.24,60.68661692
67.99,60.62129353
69.56,60.55248756
68.83,60.4799005
68.13,60.41179104
67.59,60.34726368
66.04,60.28572139
66.25,60.22855721
65.82,60.16791045
66.35,60.10825871
67.34,60.04776119
67.05,59.98109453
67.56,59.91358209
67.93,59.8478607
67.62,59.77905473
66.87,59.71248756
67.13,59.64840796
67.33,59.58393035
67.64,59.51636816
68.59,59.44791045
68.79,59.37686567
68.26,59.30363184
66.86,59.23139303
67.56,59.17348259
67.31,59.11248756
67.34,59.05308458
66.67,58.99502488
66.68,58.93855721
66.62,58.88208955
67.14,58.82363184
66.58,58.75945274
67.12,58.70004975
66.04,58.63756219
64.97,58.58124378
65.69,58.52771144
65.28,58.47567164
65.1,58.42522388
65.31,58.37751244
64.5,58.32965174
64.01,58.28726368
64.42,58.24671642
63.8,58.20348259
63.13,58.16124378
63.92,58.12174129
63.94,58.0781592
62.93,58.03781095
63.93,58.00094527
63.29,57.95895522
63.49,57.920199
62.97,57.88089552
64.13,57.84452736
64.23,57.80174129
64.11,57.75781095
62.93,57.71552239
62.62,57.67572139
62.46,57.63402985
62.22,57.5920398
61.91,57.55064677
61.24,57.51164179
62.53,57.4741791
62.73,57.42955224
62.52,57.38691542
62.07,57.34378109
62.44,57.30268657
62.43,57.26084577
64.02,57.22029851
63.69,57.17144279
64.29,57.12412935
64.15,57.07293532
64.26,57.02159204
63.91,56.9681592
64.16,56.91756219
64.38,56.8661194
63.73,56.81318408
63.17,56.76567164
62.83,56.72154229
61.95,56.68034826
61.98,56.64422886
62.15,56.60248756
61.79,56.5560199
61.86,56.51134328
61.66,56.46845771
60.72,56.42383085
60.51,56.38248756
60.79,56.34577114
60.53,56.30850746
60.78,56.27263682
59.55,56.23527363
59.14,56.20308458
59.64,56.17089552
59.1,56.13383085
59.36,56.10243781
58.86,56.06751244
58.71,56.0399005
58.99,56.01363184
58.41,55.98950249
58.92,55.96771144
59.02,55.94288557
58.75,55.91741294
59.52,55.89313433
59.22,55.86562189
59.36,55.84
60.02,55.81402985
59.15,55.78482587
58.26,55.76114428
58.1,55.74114428
58.9,55.72004975
58.79,55.69492537
59.26,55.66875622
60.51,55.64029851
59.83,55.60716418
59.27,55.5739801
57.51,55.54487562
57.8,55.52353234
57.47,55.50243781
56.77,55.48731343
57.01,55.47373134
56.81,55.46029851
57.83,55.45079602
59.11,55.43776119
57.32,55.41890547
57.61,55.40791045
55.95,55.3940796
56.64,55.39243781
57.21,55.38751244
57.45,55.38233831
57.96,55.37393035
57.84,55.36149254
57.91,55.34626866
57.19,55.33208955
56.99,55.32368159
57.14,55.31477612
57.29,55.3038806
57.02,55.29457711
56.74,55.28457711
56.49,55.27636816
56.1,55.27179104
56.45,55.26711443
56.38,55.26074627
55.94,55.25253731
55.93,55.24955224
56.11,55.24646766
57,55.24338308
56.68,55.23532338
56.93,55.23039801
57.61,55.22492537
57.69,55.21263682
57.87,55.19651741
57.44,55.17930348
57.13,55.16393035
57.13,55.14870647
57.63,55.13164179
57.4,55.11084577
58.02,55.08975124
58.18,55.06820896
58.77,55.04716418
59.11,55.02467662
58.79,54.99791045
58.99,54.97218905
58.92,54.94393035
59.21,54.91930348
58.89,54.89129353
59.1,54.86492537
59.08,54.8361194
59.39,54.80895522
59.78,54.7800995
58.93,54.750199
59.05,54.72348259
58.03,54.69343284
57.46,54.67328358
57.47,54.6521393
57.08,54.63358209
57.79,54.61447761
57.77,54.59064677
58.06,54.56776119
58,54.54567164
57.91,54.51995025
57.66,54.49268657
57.13,54.46781095
56.86,54.44144279
57.03,54.41850746
57.14,54.3920398
57.63,54.36293532
57.14,54.33099502
57.29,54.30109453
57.34,54.27044776
56.81,54.23855721
56.71,54.20706468
56.61,54.17358209
55.54,54.14144279
55.41,54.11626866
55.2,54.09169154
54.38,54.07039801
54.55,54.05144279
54.19,54.03029851
54.79,54.01104478
54.83,53.99044776
54.55,53.96701493
54.54,53.94402985
54.68,53.92164179
54.71,53.90164179
54.11,53.88238806
54.16,53.86696517
54.97,53.8520398
55.14,53.83273632
55.16,53.80935323
55.22,53.78970149
54.55,53.77159204
54.06,53.75412935
53.83,53.73890547
54.19,53.72587065
53.94,53.71059701
53.48,53.69572139
54.35,53.68049751
54.1,53.65900498
54.24,53.63597015
53.99,53.61258706
54.17,53.59447761
53.75,53.57552239
53.88,53.55885572
54.31,53.53706468
54.07,53.5119403
53.74,53.49004975
55.22,53.46925373
55.3,53.44189055
55.37,53.41532338
55.67,53.38651741
55.32,53.35502488
55.33,53.32318408
54.87,53.29218905
54.24,53.26378109
54.64,53.2378607
54.56,53.20900498
54.72,53.17905473
54.21,53.14731343
55.23,53.11781095
55.14,53.08368159
55.51,53.05328358
55.69,53.02104478
55.98,52.98502488
55.86,52.94955224
55.73,52.91472637
55.31,52.88024876
55.19,52.84905473
55.16,52.81721393
55.83,52.78646766
55.52,52.7518408
55.49,52.71840796
55.5,52.68527363
55.59,52.6518408
55.66,52.61930348
55.53,52.58771144
55.4,52.55686567
55.61,52.52900498
54.93,52.50154229
54.24,52.47656716
54.02,52.4579602
53.9,52.43920398
54.07,52.42243781
53.71,52.40567164
53.56,52.39
54.16,52.37577114
53.85,52.3600995
53.81,52.34621891
54.03,52.3319403
54.28,52.31512438
54.2,52.29631841
54.18,52.27656716
54,52.25656716
53.83,52.23661692
53.52,52.21666667
53.74,52.1981592
53.82,52.1779602
53.74,52.15905473
54.18,52.14064677
54.3,52.12054726
54.55,52.09711443
54.69,52.07174129
53.59,52.0460199
52.81,52.02487562
52.81,52.0041791
53.24,51.98373134
52.69,51.95970149
52.41,51.939801
53.13,51.92034826
53.3,51.89552239
53.32,51.86810945
53.27,51.840199
53.08,51.81492537
52.67,51.79104478
